,ts_code,name,market,publisher,category,base_date,base_point,list_date
3100,L01634.CSI,300食品肉类全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3101,L01640.CSI,300制药全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3102,L01641.CSI,300商业银行全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3103,L01642.CSI,300综合金融服务全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3104,L01643.CSI,300资本市场全收益,CSI,中证公司,二级行业指数,20051231,1000.0,20090616
3105,L01644.CSI,300保险全收益,CSI,中证公司,三级行业指数,20071231,1000.0,20090616
3106,L01645.CSI,300房地产全收益,CSI,中证公司,二级行业指数,20041231,1000.0,20090616
3107,L01649.CSI,300电脑全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3108,L01655.CSI,300电力全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3109,L01658.CSI,300水务全收益,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3110,L11150.CSI,CN80能源,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3111,L11151.CSI,CN80材料,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3112,L11152.CSI,CN80工业,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3113,L11153.CSI,CN80可选,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3114,L11154.CSI,CN80消费,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3115,L11155.CSI,CN80医药,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3116,L11156.CSI,CN80金融,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3117,L11157.CSI,CN80信息,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3118,L11158.CSI,CN80电信,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3119,L11159.CSI,CN80公用,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3120,L11160.CSI,C130能源,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3121,L11161.CSI,C130材料,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3122,L11162.CSI,C130工业,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3123,L11163.CSI,C130可选,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3124,L11164.CSI,C130消费,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3125,L11165.CSI,C130医药,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3126,L11166.CSI,C130金融,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3127,L11167.CSI,C130信息,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3128,L11168.CSI,C130电信,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3129,L11169.CSI,C130公用,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3130,L11170.CSI,C430能源,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3131,L11171.CSI,C430材料,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3132,L11172.CSI,C430工业,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3133,L11173.CSI,C430可选,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3134,L11174.CSI,C430消费,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3135,L11175.CSI,C430医药,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3136,L11176.CSI,C430金融,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3137,L11177.CSI,C430信息,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3138,L11178.CSI,C430电信,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3139,L11179.CSI,C430公用,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3140,L11190.CSI,US80能源,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3141,L11191.CSI,US80材料,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3142,L11192.CSI,US80工业,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3143,L11193.CSI,US80可选,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3144,L11194.CSI,US80消费,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3145,L11195.CSI,US80医药,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3146,L11196.CSI,US80金融,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3147,L11197.CSI,US80信息,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3148,L11198.CSI,US80电信,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3149,L11199.CSI,US80公用,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3150,L11200.CSI,U130能源,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3151,L11201.CSI,U130材料,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3152,L11202.CSI,U130工业,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3153,L11203.CSI,U130可选,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3154,L11204.CSI,U130消费,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3155,L11205.CSI,U130医药,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3156,L11206.CSI,U130金融,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3157,L11207.CSI,U130信息,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3158,L11208.CSI,U130电信,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3159,L11209.CSI,U130公用,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3160,L11210.CSI,U430能源,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3161,L11211.CSI,U430材料,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3162,L11212.CSI,U430工业,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3163,L11213.CSI,U430可选,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3164,L11214.CSI,U430消费,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3165,L11215.CSI,U430医药,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3166,L11216.CSI,U430金融,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3167,L11217.CSI,U430信息,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3168,L11218.CSI,U430电信,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3169,L11219.CSI,U430公用,CSI,中证公司,一级行业指数,20041231,1000.0,20090616
3170,L11501.CSI,300能源,CSI,中证公司,二级行业指数,20041231,1000.0,20090616
3171,L11502.CSI,300材料,CSI,中证公司,二级行业指数,20041231,1000.0,20090616
3172,L11503.CSI,300资本品,CSI,中证公司,二级行业指数,20041231,1000.0,20090616
3173,L11506.CSI,300汽车与配件,CSI,中证公司,二级行业指数,20041231,1000.0,20090616
3174,L11507.CSI,300耐用与服装,CSI,中证公司,二级行业指数,20041231,1000.0,20090616
3175,L11509.CSI,300媒体,CSI,中证公司,二级行业指数,20041231,1000.0,20090616
3176,L11510.CSI,300零售,CSI,中证公司,二级行业指数,20041231,1000.0,20090616
3177,L11512.CSI,300食品饮料,CSI,中证公司,二级行业指数,20041231,1000.0,20090616
3178,L11515.CSI,300制药生物,CSI,中证公司,二级行业指数,20041231,1000.0,20090616
3179,L11516.CSI,300银行,CSI,中证公司,二级行业指数,20041231,1000.0,20090616
3180,L11517.CSI,300综合金融,CSI,中证公司,二级行业指数,20041231,1000.0,20090616
3181,L11518.CSI,300保险,CSI,中证公司,二级行业指数,20071231,1000.0,20090616
3182,L11519.CSI,300房地产,CSI,中证公司,二级行业指数,20041231,1000.0,20090616
3183,L11520.CSI,300软件服务,CSI,中证公司,二级行业指数,20041231,1000.0,20090616
3184,L11521.CSI,300硬件,CSI,中证公司,二级行业指数,20041231,1000.0,20090616
3185,L11525.CSI,300公用,CSI,中证公司,二级行业指数,20041231,1000.0,20070702
3186,L11602.CSI,300油气煤炭,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3187,L11603.CSI,300化学制品,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3188,L11604.CSI,300建材,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3189,L11606.CSI,300金属采矿,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3190,L11608.CSI,300国防,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3191,L11610.CSI,300建筑工程,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3192,L11611.CSI,300电气设备,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3193,L11613.CSI,300机械,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3194,L11614.CSI,300工贸,CSI,中证公司,二级行业指数,20041231,1000.0,20090616
3195,L11617.CSI,300航空公司,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3196,L11618.CSI,300海运,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3197,L11619.CSI,300公路铁路,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3198,L11620.CSI,300交通设施,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3199,L11621.CSI,300汽车配件,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3200,L11623.CSI,300家庭耐用,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3201,L11625.CSI,300纺织服装,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3202,L11628.CSI,300媒体,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3203,L11630.CSI,300多元零售,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3204,L11631.CSI,300专营零售,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3205,L11633.CSI,300饮料,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3206,L11634.CSI,300食品肉类,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3207,L11640.CSI,300制药,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3208,L11641.CSI,300商业银行,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3209,L11642.CSI,300综合金融服务,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3210,L11643.CSI,300资本市场,CSI,中证公司,二级行业指数,20051231,1000.0,20090616
3211,L11644.CSI,300保险,CSI,中证公司,三级行业指数,20071231,1000.0,20090616
3212,L11645.CSI,300房地产,CSI,中证公司,二级行业指数,20041231,1000.0,20090616
3213,L11649.CSI,300电脑,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3214,L11655.CSI,300电力,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3215,L11658.CSI,300水务,CSI,中证公司,三级行业指数,20041231,1000.0,20090616
3216,m11018.CSI,沪质城投(税),CSI,中证公司,债券指数,20081231,100.0,20140717
3217,m11096.CSI,中期信用L100(税),CSI,中证公司,债券指数,20071231,100.0,20130704
3218,m11097.CSI,中期中高收益L(税),CSI,中证公司,债券指数,20081231,100.0,20130704
3219,m11099.CSI,短期国债(税),CSI,中证公司,债券指数,20071231,100.0,20130820
3220,m11185.CSI,3年中高信用(税),CSI,中证公司,债券指数,20081231,100.0,20131101
3221,m30396.CSI,高等级短融(税),CSI,中证公司,债券指数,20071231,100.0,20141105
3222,m30521.CSI,中证中票100(税),CSI,中证公司,债券指数,20081231,100.0,20141125
3223,m30780.CSI,中证兴业中高信用债(税),CSI,中证公司,规模指数,20081231,100.0,20160201
3224,m30786.CSI,短融AAA(税),CSI,中证公司,债券指数,20070131,100.0,20160303
3225,m30787.CSI,短融AA+(税),CSI,中证公司,债券指数,20070131,100.0,20160303
3226,m30788.CSI,短融AA(税),CSI,中证公司,债券指数,20070131,100.0,20160303
3227,m30823.CSI,中证中票(税),CSI,中证公司,债券指数,20081231,100.0,20160525
3228,m30824.CSI,中票AAA(税),CSI,中证公司,债券指数,20081231,100.0,20160525
3229,m30825.CSI,中票AA+(税),CSI,中证公司,债券指数,20091231,100.0,20160525
3230,m30826.CSI,中票AA(税),CSI,中证公司,债券指数,20091231,100.0,20160525
3231,m30827.CSI,中票AA-(税),CSI,中证公司,债券指数,20111231,100.0,20160525
3232,m30828.CSI,中票0-1(税),CSI,中证公司,债券指数,20101231,100.0,20160525
3233,m30829.CSI,中票1-3(税),CSI,中证公司,债券指数,20081231,100.0,20160525
3234,m30830.CSI,中票3-5(税),CSI,中证公司,债券指数,20081231,100.0,20160525
3235,m30831.CSI,中票5-7(税),CSI,中证公司,债券指数,20101231,100.0,20160525
3236,m30832.CSI,中票7+(税),CSI,中证公司,债券指数,20101231,100.0,20160525
3237,m30833.CSI,中票城投(税),CSI,中证公司,债券指数,20091231,100.0,20160525
3238,m30834.CSI,中票非城投(税),CSI,中证公司,债券指数,20081231,100.0,20160525
3239,m30909.CSI,中证地产债(税),CSI,中证公司,债券指数,20071231,100.0,20161107
3240,m30951.CSI,交易所绿色债(税),CSI,中证公司,债券指数,20161230,100.0,20170619
3241,m31059.CSI,同业存单AAA(税),CSI,中证公司,债券指数,20141231,100.0,20180111
3242,m31060.CSI,高等级同业存单(税),CSI,中证公司,债券指数,20141231,100.0,20180111
3243,m31078.CSI,中证转债及可交换债(税),CSI,中证公司,债券指数,20021231,100.0,20190122
3244,m31162.CSI,中证转债及可交换债50(税),CSI,中证公司,债券指数,20081231,100.0,20190425
3245,m31172.CSI,信用主体50(税),CSI,中证公司,债券指数,20121231,100.0,20190530
3246,m31173.CSI,中证德邦消费与供应链金融ABS(税),CSI,中证公司,主题指数,20151231,100.0,20190610
3247,m31174.CSI,0-3年央企25(税),CSI,中证公司,债券指数,20131231,100.0,20190530
3248,m31175.CSI,银行50金融债(税),CSI,中证公司,债券指数,20131231,100.0,20190530
3249,m31189.CSI,信用债AAA(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3250,m31190.CSI,信用债AA+(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3251,m31191.CSI,信用债AA(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3252,m31192.CSI,信用债0-1(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3253,m31193.CSI,信用债1-3(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3254,m31194.CSI,信用债3-5(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3255,m31195.CSI,信用债5-7(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3256,m31196.CSI,信用债7-10(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3257,m31197.CSI,信用债1-5(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3258,m31198.CSI,信用债中高等级(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3259,m31199.CSI,信用债0-1中高等级(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3260,m31200.CSI,信用债1-3中高等级(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3261,m31201.CSI,信用债3-5中高等级(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3262,m31202.CSI,信用债5-7中高等级(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3263,m31203.CSI,信用债7-10中高等级(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3264,m31204.CSI,信用债1-5中高等级(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3265,m31205.CSI,信用债0-1AAA(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3266,m31206.CSI,信用债1-3AAA(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3267,m31207.CSI,信用债3-5AAA(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3268,m31208.CSI,信用债5-7AAA(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3269,m31209.CSI,信用债7-10AAA(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3270,m31210.CSI,信用债1-5AAA(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3271,m31211.CSI,信用债0-1AA+(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3272,m31212.CSI,信用债1-3AA+(税),CSI,中证公司,债券指数,20091231,100.0,20190627
3273,m31213.CSI,信用债3-5AA+(税),CSI,中证公司,债券指数,20081231,100.0,20190627
3274,m31214.CSI,信用债5-7AA+(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3275,m31215.CSI,信用债7-10AA+(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3276,m31216.CSI,信用债1-5AA+(税),CSI,中证公司,债券指数,20081231,100.0,20190627
3277,m31217.CSI,信用债0-1AA(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3278,m31218.CSI,信用债1-3AA(税),CSI,中证公司,债券指数,20081231,100.0,20190627
3279,m31219.CSI,信用债3-5AA(税),CSI,中证公司,债券指数,20081231,100.0,20190627
3280,m31220.CSI,信用债5-7AA(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3281,m31221.CSI,信用债7-10AA(税),CSI,中证公司,债券指数,20081231,100.0,20190627
3282,m31222.CSI,信用债1-5AA(税),CSI,中证公司,债券指数,20081231,100.0,20190627
3283,m31340.CSI,中证转债平衡策略(税),CSI,中证公司,债券指数,20161231,100.0,20191115
3284,m31360.CSI,铁路债券(税),CSI,中证公司,债券指数,20111231,100.0,20191018
3285,m31361.CSI,铁路债券0-1(税),CSI,中证公司,债券指数,20111231,100.0,20191018
3286,m31362.CSI,铁路债券1-3(税),CSI,中证公司,债券指数,20111231,100.0,20191018
3287,m31363.CSI,铁路债券1-5(税),CSI,中证公司,债券指数,20111231,100.0,20191018
3288,m31365.CSI,铁路债券3-5(税),CSI,中证公司,债券指数,20111231,100.0,20191018
3289,m31366.CSI,铁路债券5-7(税),CSI,中证公司,债券指数,20111231,100.0,20191018
3290,m31367.CSI,铁路债券5-10(税),CSI,中证公司,债券指数,20111231,100.0,20191018
3291,m31368.CSI,铁路债券7-10(税),CSI,中证公司,债券指数,20111231,100.0,20191018
3292,m31369.CSI,铁路债券10+(税),CSI,中证公司,债券指数,20111231,100.0,20191018
3293,m31370.CSI,交易所铁路债券(税),CSI,中证公司,债券指数,20111231,100.0,20191115
3294,m31388.CSI,中证中信证券0-1AAA公司债(税),CSI,中证公司,债券指数,20151231,100.0,20191125
3295,m31392.CSI,转债50(税),CSI,中证公司,债券指数,20111230,100.0,20200114
3296,m31411.CSI,中证华泰证券转债价值(税),CSI,中证公司,策略指数,20161231,100.0,20200220
3297,m31499.CSI,长三角信用债(税),CSI,中证公司,债券指数,20141231,100.0,20200701
3298,m31500.CSI,京津冀信用债(税),CSI,中证公司,债券指数,20141231,100.0,20200701
3299,m31501.CSI,大湾区信用债(税),CSI,中证公司,债券指数,20141231,100.0,20200701
3300,m31502.CSI,北京信用债(税),CSI,中证公司,债券指数,20141231,100.0,20200701
3301,m31503.CSI,上海信用债(税),CSI,中证公司,债券指数,20141231,100.0,20200701
3302,m31504.CSI,天津信用债(税),CSI,中证公司,债券指数,20141231,100.0,20200701
3303,m31505.CSI,江苏信用债(税),CSI,中证公司,债券指数,20141231,100.0,20200701
3304,m31506.CSI,广东信用债(税),CSI,中证公司,债券指数,20141231,100.0,20200701
3305,m31507.CSI,山东信用债(税),CSI,中证公司,债券指数,20141231,100.0,20200701
3306,m31508.CSI,浙江信用债(税),CSI,中证公司,债券指数,20141231,100.0,20200701
3307,m31509.CSI,福建信用债(税),CSI,中证公司,债券指数,20141231,100.0,20200701
3308,m31510.CSI,湖北信用债(税),CSI,中证公司,债券指数,20141231,100.0,20200701
3309,m31511.CSI,四川信用债(税),CSI,中证公司,债券指数,20141231,100.0,20200701
3310,m31514.CSI,央企25债(税),CSI,中证公司,债券指数,20121231,100.0,20200701
3311,m31515.CSI,0-5年央企25(税),CSI,中证公司,债券指数,20121231,100.0,20200701
3312,m31516.CSI,3-7年央企25(税),CSI,中证公司,债券指数,20121231,100.0,20200701
3313,m31517.CSI,0-3年银行50金融债(税),CSI,中证公司,债券指数,20131231,100.0,20200701
3314,m31518.CSI,0-5年银行50金融债(税),CSI,中证公司,债券指数,20131231,100.0,20200701
3315,m31519.CSI,3-7年银行50金融债(税),CSI,中证公司,债券指数,20131231,100.0,20200701
3316,m50041.CSI,上证投资级转债及可交换债(税),CSI,中证公司,债券指数,20021231,100.0,20190425
3317,m50051.CSI,沪转债L(税),CSI,中证公司,债券指数,20081231,100.0,20191115
3318,m50108.CSI,上证民企公司债(税),CSI,中证公司,债券指数,20111231,100.0,20200114
3319,m50119.CSI,上证可交换债(税),CSI,中证公司,债券指数,20151231,100.0,20190129
3320,m50120.CSI,上证转债及可交换债(税),CSI,中证公司,债券指数,20021231,100.0,20190129
3321,m50126.CSI,沪信用债AAA(税),CSI,中证公司,债券指数,20081231,100.0,20190627
3322,m50127.CSI,沪信用债AA+(税),CSI,中证公司,债券指数,20111231,100.0,20190627
3323,m50128.CSI,沪信用债AA(税),CSI,中证公司,债券指数,20081231,100.0,20190627
3324,m50129.CSI,沪信用债0-1(税),CSI,中证公司,债券指数,20081231,100.0,20190627
3325,m50130.CSI,沪信用债1-3(税),CSI,中证公司,债券指数,20111231,100.0,20190627
3326,m50131.CSI,沪信用债3-5(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3327,m50132.CSI,沪信用债5-7(税),CSI,中证公司,债券指数,20111231,100.0,20190627
3328,m50133.CSI,沪信用债7-10(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3329,m50134.CSI,沪信用债1-5(税),CSI,中证公司,债券指数,20111231,100.0,20190627
3330,m50135.CSI,沪信用债中高等级(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3331,m50136.CSI,沪信用债0-1中高等级(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3332,m50137.CSI,沪信用债1-3中高等级(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3333,m50138.CSI,沪信用债3-5中高等级(税),CSI,中证公司,债券指数,20111231,100.0,20190627
3334,m50139.CSI,沪信用债5-7中高等级(税),CSI,中证公司,债券指数,20111231,100.0,20190627
3335,m50140.CSI,沪信用债7-10中高等级(税),CSI,中证公司,债券指数,20111231,100.0,20190627
3336,m50141.CSI,沪信用债1-5中高等级(税),CSI,中证公司,债券指数,20071231,100.0,20190627
3337,m50142.CSI,沪信用债0-1AAA(税),CSI,中证公司,债券指数,20111231,100.0,20190627
3338,m50143.CSI,沪信用债1-3AAA(税),CSI,中证公司,债券指数,20111231,100.0,20190627
3339,m50144.CSI,沪信用债3-5AAA(税),CSI,中证公司,债券指数,20111231,100.0,20190627
3340,m50145.CSI,沪信用债5-7AAA(税),CSI,中证公司,债券指数,20111231,100.0,20190627
3341,m50146.CSI,沪信用债7-10AAA(税),CSI,中证公司,债券指数,20111231,100.0,20190627
3342,m50147.CSI,沪信用债1-5AAA(税),CSI,中证公司,债券指数,20111231,100.0,20190627
3343,m50148.CSI,沪信用债0-1AA+(税),CSI,中证公司,债券指数,20111231,100.0,20190627
3344,m50149.CSI,沪信用债1-3AA+(税),CSI,中证公司,债券指数,20091231,100.0,20190627
3345,m50150.CSI,沪信用债3-5AA+(税),CSI,中证公司,债券指数,20081231,100.0,20190627
3346,m50151.CSI,沪信用债5-7AA+(税),CSI,中证公司,债券指数,20081231,100.0,20190627
3347,m50152.CSI,沪信用债7-10AA+(税),CSI,中证公司,债券指数,20091231,100.0,20190627
3348,m50153.CSI,沪信用债1-5AA+(税),CSI,中证公司,债券指数,20081231,100.0,20190627
3349,m50154.CSI,沪信用债0-1AA(税),CSI,中证公司,债券指数,20121231,100.0,20190627
3350,m50155.CSI,沪信用债1-3AA(税),CSI,中证公司,债券指数,20091231,100.0,20190627
3351,m50156.CSI,沪信用债3-5AA(税),CSI,中证公司,债券指数,20081231,100.0,20190627
3352,m50157.CSI,沪信用债5-7AA(税),CSI,中证公司,债券指数,20081231,100.0,20190627
3353,m50158.CSI,沪信用债7-10AA(税),CSI,中证公司,债券指数,20091231,100.0,20190627
3354,m50159.CSI,沪信用债1-5AA(税),CSI,中证公司,债券指数,20081231,100.0,20190627
3355,m50183.CSI,上证绿色债AAA(税),CSI,中证公司,债券指数,20161230,100.0,20190627
3356,m50184.CSI,上证高等级绿色债(税),CSI,中证公司,债券指数,20161230,100.0,20190627
3357,m50185.CSI,上证绿色企债(税),CSI,中证公司,债券指数,20161230,100.0,20190627
3358,n00300.CSI,沪深300净收益,CSI,中证公司,规模指数,20041231,1000.0,20130208
3359,n00301.CSI,沪深300净收益美元,CSI,中证公司,规模指数,20041231,1000.0,20130927
3360,n00833.CSI,中高企债(利),CSI,中证公司,债券指数,20121231,100.0,20180102
3361,n00845.CSI,中证中期信用债(利息及再投资),CSI,中证公司,债券指数,20071231,100.0,20120918
3362,n00902.CSI,中证流通净收益,CSI,中证公司,规模指数,20051230,1000.0,20130208
3363,n00903.CSI,中证100净收益,CSI,中证公司,规模指数,20051230,1000.0,20130208
3364,n00904.CSI,中证200净收益,CSI,中证公司,规模指数,20041231,1000.0,20130208
3365,n00905.CSI,中证500净收益,CSI,中证公司,规模指数,20041231,1000.0,20130208
3366,n00906.CSI,中证800净收益,CSI,中证公司,规模指数,20041231,1000.0,20130208
3367,n00907.CSI,中证700净收益,CSI,中证公司,规模指数,20041231,1000.0,20130208
3368,n00908.CSI,沪深300能源净收益,CSI,中证公司,一级行业指数,20041231,1000.0,20130208
3369,n00909.CSI,沪深300材料净收益,CSI,中证公司,一级行业指数,20041231,1000.0,20130208
3370,n00910.CSI,沪深300工业净收益,CSI,中证公司,一级行业指数,20041231,1000.0,20130208
3371,n00911.CSI,沪深300可选净收益,CSI,中证公司,一级行业指数,20041231,1000.0,20130208
3372,n00912.CSI,沪深300消费净收益,CSI,中证公司,一级行业指数,20041231,1000.0,20130208
3373,n00913.CSI,沪深300医药净收益,CSI,中证公司,一级行业指数,20041231,1000.0,20130208
3374,n00914.CSI,沪深300金融净收益,CSI,中证公司,一级行业指数,20041231,1000.0,20130208
3375,n00915.CSI,沪深300信息净收益,CSI,中证公司,一级行业指数,20041231,1000.0,20130208
3376,n00916.CSI,沪深300电信净收益,CSI,中证公司,一级行业指数,20041231,1000.0,20130208
3377,n00917.CSI,沪深300公用净收益,CSI,中证公司,一级行业指数,20041231,1000.0,20130208
3378,n00923.CSI,中证公司债(利),CSI,中证公司,债券指数,20121231,100.0,20180102
3379,n00950.CSI,沪深300基建净收益,CSI,中证公司,主题指数,20041231,1000.0,20130208
3380,n00980.CSI,中证超大净收益,CSI,中证公司,规模指数,20041231,1000.0,20130208
3381,n00985.CSI,中证全指净收益,CSI,中证公司,规模指数,20041231,1000.0,20130208
3382,n11001.CSI,中证全债(利息及再投资),CSI,中证公司,债券指数,20021231,100.0,20071217
3383,n11002.CSI,中证3债(利息及再投资),CSI,中证公司,债券指数,20021231,100.0,20071217
3384,n11003.CSI,中证7债(利息及再投资),CSI,中证公司,债券指数,20021231,100.0,20071217
3385,n11004.CSI,中证10债(利息及再投资),CSI,中证公司,债券指数,20021231,100.0,20071217
3386,n11005.CSI,中证10+债(利息及再投资),CSI,中证公司,债券指数,20021231,100.0,20071217
3387,n11006.CSI,中证国债(利息及再投资),CSI,中证公司,债券指数,20021231,100.0,20080128
3388,n11007.CSI,中证金融债(利息及再投资),CSI,中证公司,债券指数,20021231,100.0,20080128
3389,n11008.CSI,中证企业债(利息及再投资),CSI,中证公司,债券指数,20021231,100.0,20080128
3390,n11009.CSI,中证综合债(利息及再投资),CSI,中证公司,债券指数,20021231,100.0,20081112
3391,n11010.CSI,中证1债(利息及再投资),CSI,中证公司,债券指数,20021231,100.0,20081112
3392,n11011.CSI,中证央票(利息及再投资),CSI,中证公司,债券指数,20070131,100.0,20081112
3393,n11012.CSI,中证央票1(利息及再投资),CSI,中证公司,债券指数,20070131,100.0,20081112
3394,n11013.CSI,中证央票(1-3)(利息及再投资),CSI,中证公司,债券指数,20070131,100.0,20081112
3395,n11014.CSI,中证短融(利息及再投资),CSI,中证公司,债券指数,20070131,100.0,20081112
