,0,1,2,3,4,5,6
1724,159941.SZ,1.949,51959,20191224,B,101267.436,0
1725,159943.SZ,8.015,12477,20190116,B,100000,0
1726,159943.SZ,7.984,12477,20190117,S,99616.368,-0.38363199999999775
1727,159943.SZ,8.051,12373,20190124,B,99616.368,0
1728,159943.SZ,8.055,12373,20190124,S,99664.515,0.04833241862421365
1729,159943.SZ,8.436,11814,20190211,B,99664.515,0
1730,159943.SZ,8.037,11814,20190130,S,94949.11800000002,-4.731269700153542
1731,159943.SZ,8.436,11255,20190211,B,94949.11800000002,0
1732,159943.SZ,9.9,11255,20190311,S,111424.5,17.3518009930329
1733,159943.SZ,10.5,10612,20190319,B,111424.5,0
1734,159943.SZ,10.127,10612,20190315,S,107467.724,-3.551082571606781
1735,159943.SZ,10.413,10321,20190325,B,107467.724,0
1736,159943.SZ,10.324000000000002,10321,20190326,S,106554.00400000002,-0.8502273668696906
1737,159943.SZ,11.023,9667,20190404,B,106554.00400000002,0
1738,159943.SZ,9.402999999999999,9667,20190617,S,90898.80099999999,-14.692270972754832
1739,159943.SZ,9.843,9235,20190621,B,90898.80099999999,0
1740,159943.SZ,9.9,9235,20190627,S,91426.5,0.5805346101319948
1741,159943.SZ,10.125,9030,20190701,B,91426.5,0
1742,159943.SZ,10.029,9030,20190705,S,90561.87,-0.9457104887532659
1743,159943.SZ,10.128,8942,20190730,B,90561.87,0
1744,159943.SZ,9.911,8942,20190802,S,88624.162,-2.1396510473999695
1745,159943.SZ,10.16,8723,20190819,B,88624.162,0
1746,159943.SZ,10.512,8723,20191016,S,91696.176,3.466339123184048
1747,159943.SZ,10.440999999999999,8782,20191017,B,91696.176,0
1748,159943.SZ,10.5,8782,20191031,S,92211.0,0.5614454413017106
1749,159943.SZ,10.75,8578,20191105,B,92211.0,0
1750,159943.SZ,10.68,8578,20191213,S,91613.04,-0.6484692715619681
1751,159943.SZ,11.196,8183,20191217,B,91613.04,0
1752,159943.SZ,11.129000000000001,8183,20191223,S,91068.60700000002,-0.5942745705196285
1753,159943.SZ,11.312999999999999,8050,20191231,B,91068.60700000002,0
1754,510560.SH,1.06,94340,20190218,B,100000,0
1755,510560.SH,0.993,94340,20190221,S,93679.62,-6.3203800000000046
1756,510560.SH,1.083,86500,20190227,B,93679.62,0
1757,510560.SH,1.07,86500,20190301,S,92555.0,-1.200495902950925
1758,510560.SH,1.145,80834,20190306,B,92555.0,0
1759,510560.SH,1.18,80834,20190312,S,95384.12,3.056690616390249
1760,510560.SH,1.135,84039,20190315,B,95384.12,0
1761,510560.SH,1.147,84039,20190315,S,96392.73300000001,1.0574223466128452
1762,510560.SH,1.199,80394,20190321,B,96392.73300000001,0
1763,510560.SH,1.175,80394,20190328,S,94462.95,-2.0020005035026966
1764,510560.SH,1.244,75935,20190404,B,94462.95,0
1765,510560.SH,1.2329999999999999,75935,20190415,S,93627.855,-0.88404501447393
1766,510560.SH,1.074,87177,20190701,B,93627.855,0
1767,510560.SH,1.067,87177,20190627,S,93017.859,-0.6515112409656285
1768,510560.SH,1.074,86609,20190701,B,93017.859,0
1769,510560.SH,1.065,86609,20190704,S,92238.58499999999,-0.8377681537477711
1770,510560.SH,1.077,85644,20190705,B,92238.58499999999,0
1771,510560.SH,1.037,85644,20190722,S,88812.828,-3.71401729547347
1772,510560.SH,1.052,84423,20190830,B,88812.828,0
1773,510560.SH,1.062,84423,20190902,S,89657.22600000001,0.9507613021848776
1774,510560.SH,1.082,82863,20190903,B,89657.22600000001,0
1775,510560.SH,1.1179999999999999,82863,20190912,S,92640.83399999999,3.3277942371315152
1776,510560.SH,1.103,83990,20191216,B,92640.83399999999,0
1777,510560.SH,1.082,83990,20191213,S,90877.18000000001,-1.9037544502243802
1778,510560.SH,1.103,82391,20191216,B,90877.18000000001,0
1779,510560.SH,1.1059999999999999,82391,20191223,S,91124.446,0.2720881083677868
1780,510710.SH,2.583,38715,20190116,B,100000,0
1781,510710.SH,2.6010000000000004,38715,20190124,S,100697.71500000001,0.6977150000000111
1782,510710.SH,2.6510000000000002,37985,20190130,B,100697.71500000001,0
1783,510710.SH,2.735,37985,20190218,S,103888.97499999999,3.169148376405542
1784,510710.SH,3.0460000000000003,34107,20190225,B,103888.97499999999,0
1785,510710.SH,3.173,34107,20190412,S,108221.511,4.170352051312478
1786,510710.SH,3.2230000000000003,33578,20190422,B,108221.511,0
1787,510710.SH,3.0,33578,20190603,S,100734.0,-6.918690129913266
1788,510710.SH,3.055,32973,20190612,B,100734.0,0
1789,510710.SH,3.179,32973,20190626,S,104821.167,4.057385788313779
1790,510710.SH,3.323,31544,20190909,B,104821.167,0
1791,510710.SH,3.242,31544,20190705,S,102265.648,-2.437979916785319
1792,510710.SH,3.252,31447,20190726,B,102265.648,0
1793,510710.SH,3.1919999999999997,31447,20190827,S,100378.824,-1.8450222894006478
1794,510710.SH,3.219,31183,20190903,B,100378.824,0
1795,510710.SH,3.295,31183,20190912,S,102747.985,2.3602199204884164
1796,510710.SH,3.362,30562,20191014,B,102747.985,0
1797,510710.SH,3.2680000000000002,30562,20190918,S,99876.61600000001,-2.7945745116072023
1798,510710.SH,3.362,29708,20191014,B,99876.61600000001,0
1799,510710.SH,3.31,29708,20191122,S,98333.48,-1.5450423350346723
1800,510710.SH,3.2969999999999997,29825,20191212,B,98333.48,0
1801,510710.SH,3.3789999999999996,29825,20191223,S,100778.67499999999,2.486635274171109
1802,512510.SH,0.914,109409,20190117,B,100000,0
1803,512510.SH,0.914,109409,20190118,S,99999.826,-0.00017399999999906867
1804,512510.SH,0.927,107875,20190121,B,99999.826,0
1805,512510.SH,0.9159999999999999,107875,20190123,S,98813.49999999999,-1.1863280642108474
1806,512510.SH,0.961,102824,20190213,B,98813.49999999999,0
1807,512510.SH,1.1179999999999999,102824,20190311,S,114957.23199999999,16.33757735532089
1808,512510.SH,1.182,97257,20190312,B,114957.23199999999,0
1809,512510.SH,1.151,97257,20190314,S,111942.807,-2.6222143205396495
1810,512510.SH,1.227,91233,20190402,B,111942.807,0
1811,512510.SH,1.179,91233,20190326,S,107563.70700000001,-3.911908337263681
1812,512510.SH,1.248,86189,20190404,B,107563.70700000001,0
1813,512510.SH,1.063,86189,20190520,S,91618.90699999999,-14.823587290460354
1814,512510.SH,1.074,85306,20190621,B,91618.90699999999,0
1815,512510.SH,1.064,85306,20190627,S,90765.584,-0.931383082315083
1816,512510.SH,1.102,82364,20190903,B,90765.584,0
1817,512510.SH,1.072,82364,20190705,S,88294.208,-2.7228117653052326
1818,512510.SH,1.069,82595,20190731,B,88294.208,0
1819,512510.SH,1.05,82595,20190802,S,86724.75,-1.77753222499034
1820,512510.SH,1.069,81127,20190819,B,86724.75,0
1821,512510.SH,1.065,81127,20190827,S,86400.25499999999,-0.3741665441526322
1822,512510.SH,1.081,79926,20190829,B,86400.25499999999,0
1823,512510.SH,1.072,79926,20190902,S,85680.672,-0.8328482363853952
1824,512510.SH,1.102,77750,20190903,B,85680.672,0
1825,512510.SH,1.1059999999999999,77750,20191017,S,85991.49999999999,0.36277493248416576
1826,512510.SH,1.095,78531,20191106,B,85991.49999999999,0
1827,512510.SH,1.093,78531,20191031,S,85834.383,-0.18271224481487572
1828,512510.SH,1.0979999999999999,78173,20191108,B,85834.383,0
1829,512510.SH,1.113,78173,20191213,S,87006.549,1.3656135910011695
1830,512510.SH,1.138,76456,20191216,B,87006.549,0
1831,512510.SH,1.145,76456,20191223,S,87542.12,0.6155525143285436
1832,512500.SH,2.1719999999999997,46041,20190121,B,100000,0
1833,512500.SH,2.145,46041,20190118,S,98757.945,-1.242054999999993
1834,512500.SH,2.1719999999999997,45469,20190121,B,98757.945,0
1835,512500.SH,2.145,45469,20190123,S,97531.005,-1.242370930257816
1836,512500.SH,2.253,43289,20190214,B,97531.005,0
1837,512500.SH,2.616,43289,20190311,S,113244.024,16.110793690683288
1838,512500.SH,2.7510000000000003,41165,20190312,B,113244.024,0
1839,512500.SH,2.69,41165,20190314,S,110733.84999999999,-2.2166061495660148
1840,512500.SH,2.798,39576,20190322,B,110733.84999999999,0
1841,512500.SH,2.76,39576,20190326,S,109229.76,-1.3582928797291856
1842,512500.SH,2.926,37331,20190404,B,109229.76,0
1843,512500.SH,2.464,37331,20190520,S,91983.584,-15.788898556583842
1844,512500.SH,2.504,36735,20190621,B,91983.584,0
1845,512500.SH,2.488,36735,20190627,S,91396.68,-0.6380529812798005
1846,512500.SH,2.5839999999999996,35370,20190905,B,91396.68,0
1847,512500.SH,2.511,35370,20190705,S,88814.07,-2.825715332329343
1848,512500.SH,2.4659999999999997,36015,20190731,B,88814.07,0
1849,512500.SH,2.4,36015,20190802,S,86436.0,-2.6775825046639645
1850,512500.SH,2.455,35208,20190819,B,86436.0,0
1851,512500.SH,2.465,35208,20190902,S,86787.72,0.40691378592253363
1852,512500.SH,2.5669999999999997,33809,20190904,B,86787.72,0
1853,512500.SH,2.531,33809,20191017,S,85570.579,-1.402434584063279
1854,512500.SH,2.501,34215,20191106,B,85570.579,0
1855,512500.SH,2.4859999999999998,34215,20191031,S,85058.48999999999,-0.5984404990411567
1856,512500.SH,2.519,33767,20191206,B,85058.48999999999,0
1857,512500.SH,2.465,33767,20191125,S,83235.655,-2.1430371030569577
1858,512500.SH,2.497,33334,20191205,B,83235.655,0
1859,512500.SH,2.532,33334,20191213,S,84401.688,1.400881629393072
1860,512500.SH,2.597,32500,20191216,B,84401.688,0
1861,512500.SH,2.6069999999999998,32500,20191223,S,84727.49999999999,0.38602545484634243
1862,512340.SH,0.675,148148,20190121,B,100000,0
1863,512340.SH,0.6629999999999999,148148,20190123,S,98222.12399999998,-1.7778760000000184
1864,512340.SH,0.6990000000000001,140518,20190214,B,98222.12399999998,0
1865,512340.SH,0.698,140518,20190218,S,98081.564,-0.1431042155023884
1866,512340.SH,0.71,138143,20190219,B,98081.564,0
1867,512340.SH,0.777,138143,20190311,S,107337.111,9.436581782076809
1868,512340.SH,0.821,130739,20190318,B,107337.111,0
1869,512340.SH,0.794,130739,20190314,S,103806.766,-3.289025544948756
1870,512340.SH,0.8190000000000001,126748,20190319,B,103806.766,0
1871,512340.SH,0.8170000000000001,126748,20190326,S,103553.11600000001,-0.2443482344879082
1872,512340.SH,0.883,117274,20190404,B,103553.11600000001,0
1873,512340.SH,0.883,117274,20190411,S,103552.942,-0.00016802970951991495
1874,512340.SH,0.735,140888,20190517,B,103552.942,0
1875,512340.SH,0.725,140888,20190520,S,102143.8,-1.3607937860423054
1876,512340.SH,0.743,137475,20190612,B,102143.8,0
1877,512340.SH,0.746,137475,20190627,S,102556.35,0.4038913766670154
1878,512340.SH,0.779,131651,20191231,B,102556.35,0
1879,512340.SH,0.752,131651,20190704,S,99001.552,-3.466190050640462
1880,512340.SH,0.75,132002,20190910,B,99001.552,0
1881,512340.SH,0.742,132002,20190719,S,97945.484,-1.0667186308352008
1882,512340.SH,0.7140000000000001,137179,20190828,B,97945.484,0
1883,512340.SH,0.71,137179,20190902,S,97397.09,-0.5598971770867968
1884,512340.SH,0.7290000000000001,133604,20190904,B,97397.09,0
1885,512340.SH,0.7170000000000001,133604,20191016,S,95794.06800000001,-1.6458623147775593
1886,512340.SH,0.695,137833,20191122,B,95794.06800000001,0
1887,512340.SH,0.6970000000000001,137833,20191129,S,96069.60100000001,0.2876305451398053
1888,512340.SH,0.7170000000000001,133988,20191210,B,96069.60100000001,0
1889,512340.SH,0.716,133988,20191213,S,95935.408,-0.13968310329509315
1890,512340.SH,0.7390000000000001,129818,20191217,B,95935.408,0
1891,512340.SH,0.733,129818,20191223,S,95156.594,-0.8118107966977098
1892,512340.SH,0.76,125206,20191230,B,95156.594,0
1893,512310.SH,0.43200000000000005,231481,20190116,B,100000,0
1894,512310.SH,0.429,231481,20190118,S,99305.349,-0.694650999999998
1895,512310.SH,0.445,223158,20190213,B,99305.349,0
1896,512310.SH,0.49200000000000005,223158,20190301,S,109793.736,10.561754332085377
1897,512310.SH,0.516,212779,20190305,B,109793.736,0
1898,512310.SH,0.505,212779,20190311,S,107453.395,-2.131579710521919
1899,512310.SH,0.532,201980,20190319,B,107453.395,0
1900,512310.SH,0.511,201980,20190315,S,103211.78,-3.947399707566248
1901,512310.SH,0.539,191488,20190322,B,103211.78,0
1902,512310.SH,0.5589999999999999,191488,20190409,S,107041.79199999999,3.710828356995673
1903,512310.SH,0.561,190805,20190410,B,107041.79199999999,0
1904,512310.SH,0.55,190805,20190423,S,104942.75000000001,-1.9609555863937447
1905,512310.SH,0.491,213733,20190702,B,104942.75000000001,0
1906,512310.SH,0.479,213733,20190520,S,102378.10699999999,-2.4438496227705344
1907,512310.SH,0.484,211525,20190621,B,102378.10699999999,0
1908,512310.SH,0.46399999999999997,211525,20190617,S,98147.59999999999,-4.132237959820841
1909,512310.SH,0.484,202784,20190624,B,98147.59999999999,0
1910,512310.SH,0.48200000000000004,202784,20190627,S,97741.888,-0.4133692520244866
1911,512310.SH,0.496,197060,20190910,B,97741.888,0
1912,512310.SH,0.47600000000000003,197060,20190801,S,93800.56000000001,-4.032383741144834
1913,512310.SH,0.469,200001,20190820,B,93800.56000000001,0
1914,512310.SH,0.48,200001,20191017,S,96000.48,2.345316488515616
1915,512310.SH,0.461,208244,20191125,B,96000.48,0
1916,512310.SH,0.46799999999999997,208244,20191212,S,97458.192,1.5184424077879606
1917,512310.SH,0.48200000000000004,202195,20191217,B,97458.192,0
1918,512310.SH,0.47600000000000003,202195,20191224,S,96244.82,-1.2450179662680265
1919,512310.SH,0.489,196820,20191231,B,96244.82,0
1920,512990.SH,0.943,106045,20190121,B,100000,0
1921,512990.SH,0.924,106045,20190123,S,97985.58,-2.0144199999999985
1922,512990.SH,0.934,104910,20190124,B,97985.58,0
1923,512990.SH,0.941,104910,20190131,S,98720.31,0.7498348226341018
1924,512990.SH,0.9620000000000001,102620,20190201,B,98720.31,0
1925,512990.SH,0.988,102620,20190218,S,101388.56,2.702837946922979
1926,512990.SH,1.012,100186,20190221,B,101388.56,0
1927,512990.SH,1.078,100186,20190308,S,108000.508,6.521394524194844
1928,512990.SH,1.157,93345,20190401,B,108000.508,0
1929,512990.SH,1.16,93345,20190412,S,108280.2,0.2589728559424882
1930,512990.SH,1.204,89934,20190909,B,108280.2,0
1931,512990.SH,1.06,89934,20190520,S,95330.04000000001,-11.959859697340779
1932,512990.SH,1.083,88024,20190612,B,95330.04000000001,0
1933,512990.SH,1.065,88024,20190603,S,93745.56,-1.6620993760204132
1934,512990.SH,1.094,85691,20190619,B,93745.56,0
1935,512990.SH,1.077,85691,20190617,S,92289.207,-1.5535167745544458
1936,512990.SH,1.127,81889,20190621,B,92289.207,0
1937,512990.SH,1.11,81889,20190626,S,90896.79000000001,-1.5087538892819685
1938,512990.SH,1.155,78699,20190701,B,90896.79000000001,0
1939,512990.SH,1.14,78699,20190705,S,89716.85999999999,-1.2980986457277777
1940,512990.SH,1.151,77947,20190724,B,89716.85999999999,0
1941,512990.SH,1.156,77947,20190801,S,90106.73199999999,0.4345582313068057
1942,512990.SH,1.128,79882,20190816,B,90106.73199999999,0
1943,512990.SH,1.148,79882,20190827,S,91704.536,1.773234878832365
1944,512990.SH,1.169,78447,20190903,B,91704.536,0
1945,512990.SH,1.158,78447,20190830,S,90841.62599999999,-0.9409676310886121
1946,512990.SH,1.167,77842,20190902,B,90841.62599999999,0
1947,512990.SH,1.194,77842,20190912,S,92943.348,2.313611163234803
1948,512990.SH,1.197,77647,20191015,B,92943.348,0
1949,512990.SH,1.185,77647,20191031,S,92011.695,-1.0023880353438432
1950,512990.SH,1.214,75792,20191105,B,92011.695,0
1951,512990.SH,1.229,75792,20191223,S,93148.368,1.235357092378306
1952,512990.SH,1.255,74222,20191231,B,93148.368,0
1953,513660.SH,2.444,40917,20190118,B,100000,0
1954,513660.SH,2.439,40917,20190123,S,99796.56300000001,-0.20343699999999082
1955,513660.SH,2.449,40750,20190124,B,99796.56300000001,0
1956,513660.SH,2.483,40750,20190131,S,101182.25,1.3885117466420067
1957,513660.SH,2.544,39773,20190212,B,101182.25,0
1958,513660.SH,2.541,39773,20190218,S,101063.193,-0.11766589495687306
1959,513660.SH,2.576,39233,20190222,B,101063.193,0
1960,513660.SH,2.572,39233,20190228,S,100907.276,-0.15427674049443627
1961,513660.SH,2.627,38412,20190318,B,100907.276,0
1962,513660.SH,2.576,38412,20190322,S,98949.312,-1.9403595831880276
1963,513660.SH,2.675,36990,20190403,B,98949.312,0
1964,513660.SH,2.66,36990,20190412,S,98393.40000000001,-0.5618149219673165
1965,513660.SH,2.6060000000000003,37756,20190619,B,98393.40000000001,0
1966,513660.SH,2.5180000000000002,37756,20190613,S,95069.60800000001,-3.378063975835779
1967,513660.SH,2.6060000000000003,36481,20190619,B,95069.60800000001,0
1968,513660.SH,2.641,36481,20190627,S,96346.321,1.3429244391120123
1969,513660.SH,2.635,36564,20190628,B,96346.321,0
1970,513660.SH,2.673,36564,20190719,S,97735.572,1.4419346640127586
1971,513660.SH,2.675,36537,20191218,B,97735.572,0
1972,513660.SH,2.6689999999999996,36537,20190724,S,97517.25299999998,-0.22337721622994922
1973,513660.SH,2.503,38960,20190822,B,97517.25299999998,0
1974,513660.SH,2.596,38960,20190918,S,101140.16,3.7151446421486276
1975,513660.SH,2.58,39202,20191016,B,101140.16,0
1976,513660.SH,2.622,39202,20191111,S,102787.644,1.6289117992298972
1977,513660.SH,2.642,38905,20191213,B,102787.644,0
1978,513660.SH,2.685,38905,20191223,S,104459.925,1.62692803815992
1979,513660.SH,2.6689999999999996,39138,20191225,B,104459.925,0
1980,513660.SH,2.6689999999999996,39138,20191226,S,104459.32199999999,-0.000577254865937675
1981,513660.SH,2.7110000000000003,38532,20191230,B,104459.32199999999,0
1982,513600.SH,2.4930000000000003,40112,20190128,B,100000,0
1983,513600.SH,2.551,40112,20190218,S,102325.712,2.325712
1984,513600.SH,2.597,39402,20190225,B,102325.712,0
1985,513600.SH,2.5839999999999996,39402,20190227,S,101814.76799999998,-0.4993309990357239
1986,513600.SH,2.608,39039,20190306,B,101814.76799999998,0
1987,513600.SH,2.571,39039,20190308,S,100369.269,-1.4197341195139608
1988,513600.SH,2.628,38192,20190320,B,100369.269,0
1989,513600.SH,2.61,38192,20190322,S,99681.12,-0.6856172281179062
1990,513600.SH,2.7030000000000003,36878,20190403,B,99681.12,0
1991,513600.SH,2.676,36878,20190410,S,98685.528,-0.9987768997780018
1992,513600.SH,2.609,37825,20190619,B,98685.528,0
1993,513600.SH,2.5340000000000003,37825,20190614,S,95848.55,-2.874765994057409
1994,513600.SH,2.609,36738,20190619,B,95848.55,0
1995,513600.SH,2.52,36738,20190626,S,92579.76,-3.4103697969348605
1996,513600.SH,2.69,34416,20190701,B,92579.76,0
1997,513600.SH,2.676,34416,20190709,S,92097.216,-0.5212197568885407
1998,513600.SH,2.696,34161,20190719,B,92097.216,0
1999,513600.SH,2.524,34161,20190823,S,86222.364,-6.378968067829541
2000,513600.SH,2.591,33278,20190905,B,86222.364,0
2001,513600.SH,2.603,33278,20190917,S,86622.634,0.46422990675598275
2002,513600.SH,2.591,33432,20191017,B,86622.634,0
2003,513600.SH,2.5810000000000004,33432,20191021,S,86287.99200000001,-0.38632166276540675
2004,513600.SH,2.5839999999999996,33393,20191022,B,86287.99200000001,0
2005,513600.SH,2.688,33393,20191108,S,89760.384,4.024189136305307
2006,513600.SH,2.6639999999999997,33694,20191213,B,89760.384,0
2007,513600.SH,2.6839999999999997,33694,20191223,S,90434.696,0.7512356453376923
2008,513600.SH,2.717,33285,20191227,B,90434.696,0
2009,512300.SH,0.875,114286,20190121,B,100000,0
2010,512300.SH,0.861,114286,20190123,S,98400.246,-1.5997540000000008
2011,512300.SH,0.91,108132,20190214,B,98400.246,0
2012,512300.SH,1.05,108132,20190311,S,113538.6,15.384467636391891
2013,512300.SH,1.085,104644,20190313,B,113538.6,0
2014,512300.SH,1.054,104644,20190315,S,110294.776,-2.8570230740911087
2015,512300.SH,1.128,97779,20190321,B,110294.776,0
2016,512300.SH,1.17,97779,20190412,S,114401.43,3.7233440684443613
2017,512300.SH,1.008,113493,20190621,B,114401.43,0
2018,512300.SH,1.034,113493,20190704,S,117351.762,2.5789293018452737
2019,512300.SH,1.048,111977,20190705,B,117351.762,0
2020,512300.SH,1.025,111977,20190718,S,114776.42499999999,-2.1945448079424783
2021,512300.SH,1.0490000000000002,109415,20190816,B,114776.42499999999,0
2022,512300.SH,1.01,109415,20190802,S,110509.15,-3.717901999474191
2023,512300.SH,1.0490000000000002,105347,20190816,B,110509.15,0
2024,512300.SH,1.137,105347,20190912,S,119779.539,8.388797669695235
2025,512300.SH,1.136,105440,20190916,B,119779.539,0
2026,512300.SH,1.14,105440,20191021,S,120201.59999999999,0.3523648559041348
2027,512300.SH,1.147,104797,20191106,B,120201.59999999999,0
2028,512300.SH,1.143,104797,20191122,S,119782.971,-0.348272402364017
2029,512300.SH,1.112,107718,20191217,B,119782.971,0
2030,513030.SH,0.953,104932,20190128,B,100000,0
2031,513030.SH,0.9490000000000001,104932,20190212,S,99580.46800000001,-0.419531999999992
2032,513030.SH,0.971,102555,20190221,B,99580.46800000001,0
2033,513030.SH,0.981,102555,20190306,S,100606.455,1.0303094779590647
2034,513030.SH,0.986,102035,20190320,B,100606.455,0
2035,513030.SH,0.981,102035,20190322,S,100096.33499999999,-0.5070450002437814
2036,513030.SH,0.982,101931,20190402,B,100096.33499999999,0
2037,513030.SH,0.99,101931,20190411,S,100911.69,0.8145702837171916
2038,513030.SH,1.0090000000000001,100012,20190417,B,100911.69,0
2039,513030.SH,1.0170000000000001,100012,20190424,S,101712.20400000001,0.7932817297976182
2040,513030.SH,1.025,99231,20190612,B,101712.20400000001,0
2041,513030.SH,1.02,99231,20190522,S,101215.62,-0.48822459888885805
2042,513030.SH,1.015,99720,20190523,B,101215.62,0
2043,513030.SH,1.02,99720,20190618,S,101714.40000000001,0.49278955165221866
2044,513030.SH,1.036,98180,20190619,B,101714.40000000001,0
2045,513030.SH,1.051,98180,20190709,S,103187.18,1.4479562382514022
2046,513030.SH,1.048,98461,20190912,B,103187.18,0
2047,513030.SH,1.001,98461,20190827,S,98559.461,-4.484780958254696
2048,513030.SH,1.004,98167,20190828,B,98559.461,0
2049,513030.SH,1.011,98167,20190830,S,99246.83699999998,0.6974226451989113
2050,513030.SH,1.015,97780,20190902,B,99246.83699999998,0
2051,513030.SH,1.044,97780,20190918,S,102082.32,2.857000873488817
2052,513030.SH,1.054,96852,20190920,B,102082.32,0
2053,513030.SH,1.041,96852,20190925,S,100822.93199999999,-1.2336984504270874
2054,513030.SH,1.064,94758,20191016,B,100822.93199999999,0
2055,513030.SH,1.103,94758,20191107,S,104518.074,3.664981692855359
2056,513030.SH,1.105,94586,20191108,B,104518.074,0
2057,513030.SH,1.099,94586,20191121,S,103950.014,-0.543504083322467
2058,513030.SH,1.111,93564,20191128,B,103950.014,0
2059,513030.SH,1.114,93564,20191219,S,104230.29600000002,0.26963151731756485
2060,512220.SH,1.008,99206,20190131,B,100000,0
2061,512220.SH,0.982,99206,20190123,S,97420.292,-2.579707999999999
2062,512220.SH,1.057,92167,20190211,B,97420.292,0
2063,512220.SH,1.208,92167,20190301,S,111337.73599999999,14.285980584003985
2064,512220.SH,1.33,83713,20190306,B,111337.73599999999,0
2065,512220.SH,1.3030000000000002,83713,20190315,S,109078.03900000002,-2.029587704208366
2066,512220.SH,1.338,81523,20190404,B,109078.03900000002,0
2067,512220.SH,1.3330000000000002,81523,20190423,S,108670.15900000001,-0.37393411518885533
2068,512220.SH,1.15,94496,20190621,B,108670.15900000001,0
2069,512220.SH,1.133,94496,20190626,S,107063.968,-1.4780423759203485
2070,512220.SH,1.196,89518,20190701,B,107063.968,0
2071,512220.SH,1.182,89518,20190719,S,105810.276,-1.1709747204587033
2072,512220.SH,1.2,88175,20190729,B,105810.276,0
2073,512220.SH,1.1840000000000002,88175,20190802,S,104399.20000000001,-1.33359069964054
2074,512220.SH,1.204,86710,20190819,B,104399.20000000001,0
2075,512220.SH,1.206,86710,20190902,S,104572.26,0.16576755377434224
2076,512220.SH,1.298,80564,20190904,B,104572.26,0
2077,512220.SH,1.34,80564,20190912,S,107955.76000000001,3.2355617063263384
2078,512220.SH,1.361,79321,20191211,B,107955.76000000001,0
2079,512220.SH,1.2930000000000001,79321,20191017,S,102562.05300000001,-4.99621974779298
2080,512220.SH,1.361,75358,20191211,B,102562.05300000001,0
2081,512220.SH,1.2890000000000001,75358,20191101,S,97136.46200000001,-5.290056937530297
2082,512220.SH,1.331,72980,20191120,B,97136.46200000001,0
2083,512220.SH,1.285,72980,20191113,S,93779.29999999999,-3.4561295839661375
2084,512220.SH,1.331,70458,20191120,B,93779.29999999999,0
2085,512220.SH,1.324,70458,20191122,S,93286.392,-0.5256042644805211
2086,512220.SH,1.324,70458,20191205,B,93286.392,0
2087,512220.SH,1.4069999999999998,70458,20191223,S,99134.40599999999,6.268882175226566
2088,512070.SH,1.679,59559,20190116,B,100000,0
2089,512070.SH,1.69,59559,20190123,S,100654.70999999999,0.6547099999999919
2090,512070.SH,1.716,58657,20190128,B,100654.70999999999,0
2091,512070.SH,1.715,58657,20190131,S,100596.755,-0.0575780308740517
2092,512070.SH,1.785,56357,20190212,B,100596.755,0
2093,512070.SH,1.805,56357,20190218,S,101724.385,1.1209407301458083
2094,512070.SH,1.8880000000000001,53879,20190219,B,101724.385,0
2095,512070.SH,2.11,53879,20190311,S,113684.68999999999,11.75755940918197
2096,512070.SH,2.1919999999999997,51863,20190322,B,113684.68999999999,0
2097,512070.SH,2.1180000000000003,51863,20190325,S,109845.83400000002,-3.376757239695135
2098,512070.SH,2.349,46763,20190404,B,109845.83400000002,0
2099,512070.SH,2.34,46763,20190424,S,109425.42,-0.3827309463552517
2100,512070.SH,2.113,51787,20190612,B,109425.42,0
2101,512070.SH,2.0780000000000003,51787,20190603,S,107613.38600000001,-1.6559534338547524
2102,512070.SH,2.092,51440,20190614,B,107613.38600000001,0
2103,512070.SH,2.092,51440,20190617,S,107612.48000000001,-0.0008419026978694615
2104,512070.SH,2.307,46646,20190621,B,107612.48000000001,0
2105,512070.SH,2.31,46646,20190704,S,107752.26000000001,0.12989199765677625
2106,512070.SH,2.349,45872,20190906,B,107752.26000000001,0
2107,512070.SH,2.292,45872,20190730,S,105138.624,-2.4255973842219296
2108,512070.SH,2.251,46708,20190820,B,105138.624,0
2109,512070.SH,2.331,46708,20190918,S,108876.348,3.5550436726278654
2110,512070.SH,2.336,46608,20191231,B,108876.348,0
2111,512070.SH,2.171,46608,20191210,S,101185.968,-7.063407380269593
2112,512070.SH,2.18,46416,20191211,B,101185.968,0
2113,512640.SH,1.7380000000000002,57537,20190214,B,100000,0
2114,512640.SH,1.9180000000000001,57537,20190314,S,110355.96600000001,10.355966000000015
2115,512640.SH,2.04,54096,20190402,B,110355.96600000001,0
2116,512640.SH,2.096,54096,20190419,S,113385.216,2.7449807289983625
2117,512640.SH,2.0980000000000003,54044,20190705,B,113385.216,0
2118,512640.SH,1.867,54044,20190604,S,100900.148,-11.01119567475181
2119,512640.SH,1.9409999999999998,51984,20190619,B,100900.148,0
2120,512640.SH,1.913,51984,20190618,S,99445.392,-1.4417778653803301
2121,512640.SH,2.01,49475,20190621,B,99445.392,0
2122,512640.SH,1.999,49475,20190627,S,98900.52500000001,-0.5479057290055213
2123,512640.SH,2.0980000000000003,47140,20190705,B,98900.52500000001,0
2124,512640.SH,2.011,47140,20190704,S,94798.54000000001,-4.147586678634921
2125,512640.SH,2.05,46243,20191016,B,94798.54000000001,0
2126,512640.SH,1.994,46243,20190709,S,92208.542,-2.73210747760462
2127,512640.SH,2.035,45311,20190926,B,92208.542,0
